Reactant ID,Reactant SMILES,Product ID,Product SMILES,Catalyst ID,Catalyst Designation,Standard Catalyst Mixture,Mixture Change Note,Solvent 1 ID,Solvent 1 SMILES,Solvent 2 ID,Solvent 2 SMILES,Sol1_Sol2_Ratio,Oxidant ID,Oxidant SMILES,Oxidant Solution ID,Oxidant Solution SMILES,Ox/Ox_Sol,Additive ID,Additive SMILES,Temperature ©,Time,Yield (%),ee (%),er,ddG er (kcal/mol),Multiple Stereocenters,de (%),dr,ddG dr (kcal/mol),Olefin Type,DOI,Additional Notes
react_200,C=CC#CC1CCCCC1,prod_239,OC[C@H](O)C#CC1CCCCC1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,72,6.142857143,0.985269714,No,,,,Mono,10.1016/S0040-4039(00)74797-6,
react_201,C=CC#CCCCCCC,prod_240,CCCCCCC#C[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,54,3.347826087,0.655824941,No,,,,Mono,10.1016/S0040-4039(00)74797-6,
react_202,C=CC(=O)OCc1ccccc1,prod_241,O=C(OCc1ccccc1)[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,77,7.695652174,1.107589484,No,,,,Mono,10.1021/jo00036a003,
react_203,C=CCOc1ccc(OC)cc1,prod_242,COc1ccc(OC[C@@H](O)CO)cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,85,92,24,1.724925629,No,,,,Mono,10.1016/S0022-2275(20)41186-1,also recorded as 90 %ee in OR p 241_86
react_204,C=CCOc1ccc(C)cc1,prod_243,Cc1ccc(OC[C@@H](O)CO)cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,Not Reported,89,17.18181818,1.543533564,No,,,,Mono,10.1016/S0040-4039(00)77590-3,
react_205,C=CCCc1ccccc1,prod_244,OC[C@H](O)CCc1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,Not Reported,84,11.5,1.325612221,No,,,,Mono,10.1016/S0040-4039(00)77590-3,
react_206,C=CCCc1ccc(Cl)cc1,prod_245,OC[C@H](O)CCc1ccc(Cl)cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,Not Reported,84,11.5,1.325612221,No,,,,Mono,10.1016/S0040-4039(00)77590-3,
react_207,C=CCOc1ccc(C#N)cc1,prod_246,N#Cc1ccc(OC[C@@H](O)CO)cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,Not Reported,95,39,1.988440635,No,,,,Mono,10.1016/S0040-4039(00)77590-3,
react_208,C=CCOc1ccccc1OC,prod_247,COc1ccccc1OC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,Not Reported,63,4.405405405,0.804824447,No,,,,Mono,10.1016/S0040-4039(00)77590-3,
react_209,C=CCOc1ccccc1C,prod_248,Cc1ccccc1OC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,Not Reported,94,32.33333333,1.886692938,No,,,,Mono,10.1016/S0040-4039(00)77590-3,
react_210,C=CCOc1ccccc1C#N,prod_249,N#Cc1ccccc1OC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,Not Reported,28,1.777777778,0.312285572,No,,,,Mono,10.1016/S0040-4039(00)77590-3,
react_211,C=CCCc1ccccc1Cl,prod_250,OC[C@H](O)CCc1ccccc1Cl,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,Not Reported,77,7.695652174,1.107589484,No,,,,Mono,10.1016/S0040-4039(00)77590-3,
react_212,C=CC1CCCCCCC1,prod_251,OC[C@H](O)C1CCCCCCC1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,3,Not Reported,87,14.38461538,1.447088905,No,,,,Mono,10.1021/jo00067a002,
react_213,C=CCOCc1ccccc1,prod_252,OC[C@H](O)COCc1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,4,Not Reported,17,1.409638554,0.186348151,No,,,,Mono,10.1016/S0957-4166(97)00219-X,
react_214,C=CCc1ccc2c(c1)OCO2,prod_253,OC[C@H](O)Cc1ccc2c(c1)OCO2,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,20,24,87,88,15.66666667,1.602776295,No,,,,Mono,10.1002/chin.199836289,
react_215,C=CCOc1c(C)cccc1C,prod_254,Cc1cccc(C)c1OC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,Not Reported,36,2.125,0.409118401,No,,,,Mono,10.1016/S0040-4039(00)77590-3,
react_216,C=CCCc1ccccc1C,prod_255,Cc1ccccc1CC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,Not Reported,81,9.526315789,1.223416188,No,,,,Mono,10.1016/S0040-4039(00)77590-3,
react_217,C=C[Si](C(C)C)(C(C)C)C(C)C,prod_256,CC(C)[Si](C(C)C)(C(C)C)[C@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,48,74,6,1.127659574,0.065209721,No,,,,Mono,10.1016/S0040-4039(00)91956-7,
react_83,C=Cc1ccc2ccccc2c1,prod_257,OC[C@@H](O)c1ccc2ccccc2c1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,91,92.4,25.31578947,1.773158228,No,,,,Mono,10.1055/s-2000-6237,
react_218,C=Cc1cccc2oc(C)c(C)c12,prod_258,Cc1oc2cccc([C@H](O)CO)c2c1C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,95,98.8,165.6666667,2.803961051,No,,,,Mono,10.1055/s-2000-6237,
react_219,C=Cc1cccc2ccc(C(F)(F)F)nc12,prod_259,OC[C@@H](O)c1cccc2ccc(C(F)(F)F)nc12,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,62,96,49,2.135530348,No,,,,Mono,10.1055/s-2000-6237,
react_220,C=Cc1cccc2[nH]c(C)c(C)c12,prod_260,Cc1[nH]c2cccc([C@H](O)CO)c2c1C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,87,99.6,499,3.40899832,No,,,,Mono,10.1055/s-2000-6237,
react_221,C=Cc1cccc2c1nc(CC)n2C,prod_261,CCc1nc2c([C@H](O)CO)cccc2n1C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,80,99,199,2.904556795,No,,,,Mono,10.1055/s-2000-6237,
react_222,C=Cc1cccc(C(C)(C)C)c1,prod_262,CC(C)(C)c1cccc([C@@H](O)CO)c1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,95,39,1.988440635,No,,,,Mono,10.1016/0040-4039(94)85302-9,
react_223,C=CC[Si](C(C)C)(C(C)C)C(C)C,prod_263,CC(C)[Si](C[C@H](O)CO)(C(C)C)C(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,57,98,16,1.380952381,0.175189008,No,,,,Mono,10.1016/S0040-4039(00)91956-7,
react_224,C=CC1OCc2ccccc2CO1,prod_264,OC[C@@H](O)C1OCc2ccccc2CO1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,67,5.060606061,0.880080496,No,,,,Mono,10.1021/cr00032a009,
react_225,C=Cc1ccc(C(C)(C)C)cc1,prod_265,CC(C)(C)c1ccc([C@@H](O)CO)cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,Not Reported,Not Reported,Not Reported,98,99,,No,,,,Mono,10.1016/S0040-4020(97)00322-0,
react_226,C=CC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,prod_266,OC[C@H](O)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,12,85,87,14.38461538,1.447088905,No,,,,Mono,10.1002/chem.19970030406,sol ratio assumed DOUBLE CHECK CHIRALITY RULES
react_227,C=Cc1cccc(OC)c1OC(C)C,prod_267,COc1cccc([C@H](O)CO)c1OC(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,90,19,1.598128455,No,,,,Mono,10.1021/op970030v,
react_228,C=Cc1cccc2nc(C(C)(C)C)oc12,prod_268,CC(C)(C)c1nc2cccc([C@H](O)CO)c2o1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,90,91.6,22.80952381,1.715953809,No,,,,Mono,10.1055/s-2000-6237,
react_229,C=Cc1cccc2ccc(CC)nc12,prod_269,CCc1ccc2cccc([C@H](O)CO)c2n1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,88,98.2,110.1111111,2.579814512,No,,,,Mono,10.1055/s-2000-6237,
react_230,C=Cc1cccc2cc(C)c(C)nc12,prod_270,Cc1cc2cccc([C@H](O)CO)c2nc1C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,96,95.2,40.66666667,2.033242093,No,,,,Mono,10.1055/s-2000-6237,
react_231,C=CCN(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,prod_271,CC(C)(C)OC(=O)N(C[C@@H](O)CO)C(=O)OC(C)(C)C,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,93,34,2.03030303,0.384375666,No,,,,Mono,10.1016/S0040-4039(00)73877-9,product cyclizes
react_232,C=Cc1cccc2c(C)c(CC)sc12,prod_272,CCc1sc2c([C@H](O)CO)cccc2c1C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,95,97.3,73.07407407,2.35482923,No,,,,Mono,10.1055/s-2000-6237,
react_233,C=Cc1cccc2cc(C)c(CC)nc12,prod_273,CCc1nc2c([C@H](O)CO)cccc2cc1C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,87,96,49,2.135530348,No,,,,Mono,10.1055/s-2000-6237,
react_234,C=CCc1ccccc1C(=O)N(CC)CC,prod_274,CCN(CC)C(=O)c1ccccc1C[C@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,16,1.380952381,0.175189008,No,,,,Mono,10.1021/jo9607323,
react_235,C=CCOc1ccccc1C1CCCC1,prod_275,OC[C@H](O)COc1ccccc1C1CCCC1,cat_0,alpha,No,new metal: OsO4,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,25,24,90,95,39,2.170432273,No,,,,Mono,10.1039/A902479D,
react_236,C=Cc1cccc2cc3ccccc3nc12,prod_276,OC[C@@H](O)c1cccc2cc3ccccc3nc12,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,61,98,99,2.521446814,No,,,,Mono,10.1055/s-2000-6237,
react_237,C=Cc1cccc2c3ccccc3n(C)c12,prod_277,Cn1c2ccccc2c2cccc([C@H](O)CO)c21,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,76,99.4,332.3333333,3.185960291,No,,,,Mono,10.1055/s-2000-6237,
react_238,C=C[Si](C)(c1ccccc1)c1ccccc1,prod_278,C[Si](c1ccccc1)(c1ccccc1)[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,62,30,0,1,0,No,,,,Mono,10.1039/P19940001061,chirality assigned from paper
react_238,C=C[Si](C)(c1ccccc1)c1ccccc1,prod_279,C[Si](c1ccccc1)(c1ccccc1)[C@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,62,31,0,1,0,No,,,,Mono,10.1039/P19940001061,chirality assigned from paper
react_239,C=CCc1cccc(OC)c1C(=O)N(CC)CC,prod_280,CCN(CC)C(=O)c1c(C[C@H](O)CO)cccc1OC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,16,1.380952381,0.175189008,No,,,,Mono,10.1021/jo9607323,
react_240,C=Cc1ccccc1CO[Si](C)(C)C(C)(C)C,prod_281,CC(C)(C)[Si](C)(C)OCc1ccccc1[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,Not Reported,Not Reported,82,82,10.11111111,,No,,,,Mono,10.1016/S0040-4039(00)73292-8,
react_241,C=Cc1ccc(OCc2ccccc2)cc1,prod_282,OC[C@@H](O)c1ccc(OCc2ccccc2)cc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,Not Reported,Not Reported,96,97,65.66666667,,No,,,,Mono,10.1016/S0040-4039(99)01430-6,
react_242,C=Cc1cccc2c1cc(C)n2C(=O)OC(C)(C)C,prod_283,Cc1cc2c([C@H](O)CO)cccc2n1C(=O)OC(C)(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,3,4,88,41.4,2.412969283,0.483346858,No,,,,Mono,10.1055/s-2000-6237,
react_243,C=CCc1cc(OC)cc(OC)c1C(=O)N(CC)CC,prod_284,CCN(CC)C(=O)c1c(C[C@H](O)CO)cc(OC)cc1OC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,10,1.222222222,0.108916351,No,,,,Mono,10.1021/jo9607323,
react_243,C=CCc1cc(OC)cc(OC)c1C(=O)N(CC)CC,prod_285,CCN(CC)C(=O)c1c(C[C@@H](O)CO)cc(OC)cc1OC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,7,1.150537634,0.076111104,No,,,,Mono,10.1021/jo9607323,
react_244,C=CCc1c(OC)cc(OC)cc1C(=O)N(CC)CC,prod_286,CCN(CC)C(=O)c1cc(OC)cc(OC)c1C[C@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,Not Reported,64,4.555555556,0.823015212,No,,,,Mono,10.1021/jo9607323,
react_245,C=Cc1cccc2cc(C)n([Si](C)(C)C(C)(C)C)c12,prod_287,Cc1cc2cccc([C@H](O)CO)c2n1[Si](C)(C)C(C)(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,25,18,21,54.2,3.366812227,0.719199523,No,,,,Mono,10.1055/s-2000-6237,rt
react_246,C=Cc1c(CO[Si](C)(C)C(C)(C)C)cc(OC)cc1OC,prod_288,COc1cc(CO[Si](C)(C)C(C)(C)C)c([C@@H](O)CO)c(OC)c1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,9,100,87,14.38461538,1.447088905,No,,,,Mono,10.1021/jo9519367,
react_247,C=CCC#CCCCCCCCCCCCCC,prod_289,CCCCCCCCCCCCCC#CC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,36,85,64,4.555555556,0.823015212,No,,,,Mono,10.1021/bi00205a013,
react_29,C=CCCCCCCCCCCCCCCCC(=O)OC,prod_290,COC(=O)CCCCCCCCCCCCCCC[C@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,adtv_0,CS(N)(=O)=O,0,24,90,92,24,1.724925629,No,,,,Mono,10.1016/S0040-4039(00)79197-0,
react_248,C=C[Si](c1ccccc1)(c1ccccc1)c1ccccc1,prod_291,OC[C@H](O)[Si](c1ccccc1)(c1ccccc1)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,96,25,0,1,0,No,,,,Mono,10.1039/P19940001061,chirality assigned from paper
react_248,C=C[Si](c1ccccc1)(c1ccccc1)c1ccccc1,prod_292,OC[C@@H](O)[Si](c1ccccc1)(c1ccccc1)c1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,96,0,0,1,0,No,,,,Mono,10.1039/P19940001061,chirality assigned from paper
react_249,C=CCCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,prod_293,OC[C@@H](O)CCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,Not Reported,90,62,4.263157895,0.787009864,No,,,,Mono,10.1021/jo961982m,
react_250,C=CCc1c(NC(=O)OC(C)(C)C)cc(OCc2ccccc2)c(NC(=O)OC(C)(C)C)c1C#N,prod_294,CC(C)(C)OC(=O)Nc1cc(OCc2ccccc2)c(NC(=O)OC(C)(C)C)c(C#N)c1C[C@@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,93,56,3.545454545,0.686955125,No,,,,Mono,10.1016/S0040-4020(98)00807-2,
react_251,C=CCc1c(NC(=O)c2ccccc2)cc(OCc2ccccc2)c(NC(=O)c2ccccc2)c1C#N,prod_295,N#Cc1c(C[C@H](O)CO)c(NC(=O)c2ccccc2)cc(OCc2ccccc2)c1NC(=O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,Not Reported,Not Reported,92,78,8.090909091,,No,,,,Mono,10.1021/ja953777e,
react_252,C=CCc1c(N(C)C(=O)c2ccccc2)cc(OCc2ccccc2)c(N(C)C(=O)c2ccccc2)c1C#N,prod_296,CN(C(=O)c1ccccc1)c1cc(OCc2ccccc2)c(N(C)C(=O)c2ccccc2)c(C#N)c1C[C@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,2,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,24,82,56,3.545454545,0.686955125,No,,,,Mono,10.1016/S0040-4020(98)00807-2,
react_253,C=Cc1ccccc1OC,prod_297,COc1ccccc1[C@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,3,93,94,32.33333333,1.886692938,No,,,,Mono,10.1016/S0167-2991(03)80474-3,
react_254,C=Cc1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(Br)cc12,prod_298,Cc1ccc(S(=O)(=O)n2cc([C@H](O)CO)c3cc(Br)ccc32)cc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],,,,,,0,10,92,99,199,2.873002675,No,,,,Mono,10.1039/B406341D,
